Well,Cell_ID,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15,Frame16,Frame17,Frame18,Frame19,Frame20,Frame21,Frame22,Frame23,Frame24,Frame25,Frame26,Frame27,Frame28,Frame29,Frame30,Frame31,Frame32,Frame33,Frame34,Frame35,Frame36,Frame37,Frame38,Frame39,Frame40,Frame41,Frame42,Frame43,Frame44,Frame45,Frame46,Frame47,Frame48,Frame49,Frame50,Frame51,Frame52,Frame53,Frame54,Frame55,Frame56,Frame57,Frame58,Frame59,Frame60
F3,F3_11,8041.400259,7562.283679,6990.73057,7784.204663,8092.462435,7664.707254,7008.983161,6533.024611,6066.927461,5723.28886,5554.737047,5448.923575,5328.463731,5231.955959,5245.384715,6589.779793,7529.060881,7023.312176,6650.735751,6228.404145,5818.604922,5488.705959,5235.621762,5120.046632,5015.875648,4966.979275,5068.566062,5075.676166,6101.784974,7521.016839,7289.426166,6751.260363,6318.831606,5944.082902,5623.098446,5354.080311,5158.42228,5006.391192,4876.753886,4801.011658,5153.444353,5112.280297,5081.732894,5079.116241,5104.485573,5056.127782,5038.294312,5109.626546,6371.232481,7088.522671,7428.148392,6920.91014,6316.10305,5856.87634,5518.658697,5340.141797,5164.732894,5009.862325,4903.548228,4804.8277
F3,F3_12,6990.73057,7784.204663,8092.462435,7664.707254,7008.983161,6533.024611,6066.927461,5723.28886,5554.737047,5448.923575,5328.463731,5231.955959,5245.384715,6589.779793,7529.060881,7023.312176,6650.735751,6228.404145,5818.604922,5488.705959,5235.621762,5120.046632,5015.875648,4966.979275,5068.566062,5075.676166,6101.784974,7521.016839,7289.426166,6751.260363,6318.831606,5944.082902,5623.098446,5354.080311,5158.42228,5006.391192,4876.753886,4801.011658,5153.444353,5112.280297,5081.732894,5079.116241,5104.485573,5056.127782,5038.294312,5109.626546,6371.232481,7088.522671,7428.148392,6920.91014,6316.10305,5856.87634,5518.658697,5340.141797,5164.732894,5009.862325,4903.548228,4804.8277,4780.028854,4791.79967
G2,G2_1,8247.56124,6815.64186,6127.083721,5677.617054,10802.23566,11810.39225,8655.462016,6980.437209,6097.136434,5625.417054,10545.92248,12219.66202,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775
G2,G2_2,6127.083721,5677.617054,10802.23566,11810.39225,8655.462016,6980.437209,6097.136434,5625.417054,10545.92248,12219.66202,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865
G2,G2_3,10802.23566,11810.39225,8655.462016,6980.437209,6097.136434,5625.417054,10545.92248,12219.66202,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865,5370.009786,5418.175267
G2,G2_4,8655.462016,6980.437209,6097.136434,5625.417054,10545.92248,12219.66202,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865,5370.009786,5418.175267,5262.683274,5250.367438
G2,G2_5,6097.136434,5625.417054,10545.92248,12219.66202,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865,5370.009786,5418.175267,5262.683274,5250.367438,5258.470641,5208.898577
G2,G2_6,10545.92248,12219.66202,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865,5370.009786,5418.175267,5262.683274,5250.367438,5258.470641,5208.898577,7758.122776,9182.164591
G2,G2_7,8980.593798,7175.39845,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865,5370.009786,5418.175267,5262.683274,5250.367438,5258.470641,5208.898577,7758.122776,9182.164591,7300.044484,6268.034698
G2,G2_8,6162.516279,5628.133333,7818.333333,12587.39845,9790.232558,7575.116279,6456.570543,5822.67907,5839.021705,12174.15194,9850.748837,7542.155039,6360.193798,5745.809302,5450.71938,10651.89612,10836.2093,8070.147287,6650.812403,5858.547287,5456.700775,10521.66512,11563.23101,9252.965891,7176.351938,6107.209302,5613.136434,5388.578295,11594.67442,8858.539535,7001,6070.412403,5750.286822,11595.06977,8657.305426,6880.314729,6003.64031,5526.221705,6636.765891,10957.35504,8151.122481,6649.550388,5841.469767,5426.263566,5667.775194,11404.80775,5422.851423,5390.097865,5370.009786,5418.175267,5262.683274,5250.367438,5258.470641,5208.898577,7758.122776,9182.164591,7300.044484,6268.034698,5700.49911,5426.024021
G3,G3_1,11129.75684,9934.365539,9217.099839,8607.911433,8190.043478,7940.470209,7882.249597,7863.323671,7775.859903,7898.05314,7955.109501,7867.876006,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443
G3,G3_2,9217.099839,8607.911433,8190.043478,7940.470209,7882.249597,7863.323671,7775.859903,7898.05314,7955.109501,7867.876006,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069
G3,G3_3,8190.043478,7940.470209,7882.249597,7863.323671,7775.859903,7898.05314,7955.109501,7867.876006,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205
G3,G3_4,7882.249597,7863.323671,7775.859903,7898.05314,7955.109501,7867.876006,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647
G3,G3_5,7775.859903,7898.05314,7955.109501,7867.876006,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647,6112.297989,5821.585923
G3,G3_6,7955.109501,7867.876006,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647,6112.297989,5821.585923,5563.969835,5464.93053
G3,G3_7,7742.141707,7670.550725,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647,6112.297989,5821.585923,5563.969835,5464.93053,5422.140768,5326.753199
G3,G3_8,7669.990338,8297.2657,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647,6112.297989,5821.585923,5563.969835,5464.93053,5422.140768,5326.753199,5294.081353,5215.321755
G3,G3_9,14179.42995,14769.71659,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647,6112.297989,5821.585923,5563.969835,5464.93053,5422.140768,5326.753199,5294.081353,5215.321755,5213.340951,5244.999086
G3,G3_10,12272.81481,10511.88084,9383.853462,8636.272142,8167.821256,7900.550725,7714.204509,7691.371981,7637.270531,7604.194847,7600.917874,7677.705314,7902.080515,7829.847021,7716.363929,7591.429952,7612.640902,7604.114332,7542.549114,7556.933977,7622.561997,7681.956522,7607.388084,7778.515298,7853.431562,7680.541063,7905.410628,7851.487923,7840.985507,7637.760064,7540.800322,7549.908213,7651.987118,7478.661836,7283.929147,7253.710145,7265.785829,7274.872786,7262.732689,7327.05314,7486.161031,7434.225443,8107.008227,8843.946069,8021.773309,8376.604205,7291,6541.418647,6112.297989,5821.585923,5563.969835,5464.93053,5422.140768,5326.753199,5294.081353,5215.321755,5213.340951,5244.999086,5244.608775,5304.076782
